peer,KPI,sort,Product,Hierarchy1,average,Value,Rank,last,group,Code
Global Vendors,Business Value,1,Anaplan,,5.96786345,7.151734768,3,,1,
Global Vendors,Business Value,1,Board,,5.96786345,6.110268353,7,,1,
Global Vendors,Business Value,1,CCH Tagetik,,5.96786345,6.569213759,6,,1,
Global Vendors,Business Value,1,IBM Plan. Analytics,,5.96786345,5.865291577,9,,1,
Global Vendors,Business Value,1,Jedox,,5.96786345,8.691769527,1,,1,
Global Vendors,Business Value,1,LucaNet,,5.96786345,8.113660432,2,,1,
Global Vendors,Business Value,1,OneStream,,5.96786345,4.940703756,10,,1,
Global Vendors,Business Value,1,Oracle Cloud EPM,,5.96786345,5.979752029,8,,1,
Global Vendors,Business Value,1,Prophix,,5.96786345,6.970335646,5,,1,
Global Vendors,Business Value,1,SAP Analytics Cloud,,5.96786345,4.124067774,12,,1,
Global Vendors,Business Value,1,SAP BPC,,5.96786345,1.171122995,13,,1,
Global Vendors,Business Value,1,Unit4 FP&A,,5.96786345,4.826845006,11,,1,
Global Vendors,Business Value,1,Workday Adapt. Plan.,,5.96786345,7.067459224,4,,1,
Global Vendors,Business Benefits,2,Anaplan,,6.424642429,7.725454545,3,,2,
Global Vendors,Business Benefits,2,Board,,6.424642429,7.398181818,5,,2,
Global Vendors,Business Benefits,2,CCH Tagetik,,6.424642429,7.705995086,4,,2,
Global Vendors,Business Benefits,2,IBM Plan. Analytics,,6.424642429,6.901818182,8,,2,
Global Vendors,Business Benefits,2,Jedox,,6.424642429,9.73627907,1,,2,
Global Vendors,Business Benefits,2,LucaNet,,6.424642429,7.155064935,6,,2,
Global Vendors,Business Benefits,2,OneStream,,6.424642429,5.279090909,10,,2,
Global Vendors,Business Benefits,2,Oracle Cloud EPM,,6.424642429,6.765454545,9,,2,
Global Vendors,Business Benefits,2,Prophix,,6.424642429,7.14539185,7,,2,
Global Vendors,Business Benefits,2,SAP Analytics Cloud,,6.424642429,2.967107438,12,,2,
Global Vendors,Business Benefits,2,SAP BPC,,6.424642429,1,13,,2,
Global Vendors,Business Benefits,2,Unit4 FP&A,,6.424642429,5.176818182,11,,2,
Global Vendors,Business Benefits,2,Workday Adapt. Plan.,,6.424642429,8.563695015,2,,2,
Global Vendors,Project Success,3,Anaplan,,6.156727506,7.602316602,4,,2,
Global Vendors,Project Success,3,Board,,6.156727506,5.350579151,11,,2,
Global Vendors,Project Success,3,CCH Tagetik,,6.156727506,7.648648649,3,,2,
Global Vendors,Project Success,3,IBM Plan. Analytics,,6.156727506,5.896088635,8,,2,
Global Vendors,Project Success,3,Jedox,,6.156727506,8.641478213,1,,2,
Global Vendors,Project Success,3,LucaNet,,6.156727506,8.608383894,2,,2,
Global Vendors,Project Success,3,OneStream,,6.156727506,6.403474903,6,,2,
Global Vendors,Project Success,3,Oracle Cloud EPM,,6.156727506,6.444015444,5,,2,
Global Vendors,Project Success,3,Prophix,,6.156727506,6.062667063,7,,2,
Global Vendors,Project Success,3,SAP Analytics Cloud,,6.156727506,5.669006669,9,,2,
Global Vendors,Project Success,3,SAP BPC,,6.156727506,1,13,,2,
Global Vendors,Project Success,3,Unit4 FP&A,,6.156727506,5.274131274,12,,2,
Global Vendors,Project Success,3,Workday Adapt. Plan.,,6.156727506,5.436667082,10,,2,
Global Vendors,Project Length,4,Anaplan,,4.219798399,4.529411765,5,,2,
Global Vendors,Project Length,4,Board,,4.219798399,3.765906363,7,,2,
Global Vendors,Project Length,4,CCH Tagetik,,4.219798399,1,12,,2,
Global Vendors,Project Length,4,IBM Plan. Analytics,,4.219798399,2.694117647,9,,2,
Global Vendors,Project Length,4,Jedox,,4.219798399,5.658823529,4,,2,
Global Vendors,Project Length,4,LucaNet,,4.219798399,10,1,,2,
Global Vendors,Project Length,4,OneStream,,4.219798399,1,12,,2,
Global Vendors,Project Length,4,Oracle Cloud EPM,,4.219798399,2.694117647,9,,2,
Global Vendors,Project Length,4,Prophix,,4.219798399,8.260504202,2,,2,
Global Vendors,Project Length,4,SAP Analytics Cloud,,4.219798399,4.505070994,6,,2,
Global Vendors,Project Length,4,SAP BPC,,4.219798399,2.026737968,11,,2,
Global Vendors,Project Length,4,Unit4 FP&A,,4.219798399,2.882352941,8,,2,
Global Vendors,Project Length,4,Workday Adapt. Plan.,,4.219798399,5.840336134,3,,2,
Global Vendors,Customer Satisfaction,5,Anaplan,,6.355898204,7.620444066,4,,1,
Global Vendors,Customer Satisfaction,5,Board,,6.355898204,6.564795528,8,,1,
Global Vendors,Customer Satisfaction,5,CCH Tagetik,,6.355898204,7.924813688,3,,1,
Global Vendors,Customer Satisfaction,5,IBM Plan. Analytics,,6.355898204,6.034361199,9,,1,
Global Vendors,Customer Satisfaction,5,Jedox,,6.355898204,6.953310647,6,,1,
Global Vendors,Customer Satisfaction,5,LucaNet,,6.355898204,8.103897724,2,,1,
Global Vendors,Customer Satisfaction,5,OneStream,,6.355898204,8.742242464,1,,1,
Global Vendors,Customer Satisfaction,5,Oracle Cloud EPM,,6.355898204,5.918889378,10,,1,
Global Vendors,Customer Satisfaction,5,Prophix,,6.355898204,7.583346672,5,,1,
Global Vendors,Customer Satisfaction,5,SAP Analytics Cloud,,6.355898204,4.200401682,12,,1,
Global Vendors,Customer Satisfaction,5,SAP BPC,,6.355898204,1.009565455,13,,1,
Global Vendors,Customer Satisfaction,5,Unit4 FP&A,,6.355898204,5.22078572,11,,1,
Global Vendors,Customer Satisfaction,5,Workday Adapt. Plan.,,6.355898204,6.749822434,7,,1,
Global Vendors,Price to Value,6,Anaplan,,7.091901987,6.306695464,12,,2,
Global Vendors,Price to Value,6,Board,,7.091901987,7.115334773,7,,2,
Global Vendors,Price to Value,6,CCH Tagetik,,7.091901987,9.114470842,1,,2,
Global Vendors,Price to Value,6,IBM Plan. Analytics,,7.091901987,7.552398625,6,,2,
Global Vendors,Price to Value,6,Jedox,,7.091901987,8.246019388,4,,2,
Global Vendors,Price to Value,6,LucaNet,,7.091901987,8.833693305,2,,2,
Global Vendors,Price to Value,6,OneStream,,7.091901987,8.833693305,2,,2,
Global Vendors,Price to Value,6,Oracle Cloud EPM,,7.091901987,6.742384747,10,,2,
Global Vendors,Price to Value,6,Prophix,,7.091901987,8.136590452,5,,2,
Global Vendors,Price to Value,6,SAP Analytics Cloud,,7.091901987,6.780507559,9,,2,
Global Vendors,Price to Value,6,SAP BPC,,7.091901987,1,13,,2,
Global Vendors,Price to Value,6,Unit4 FP&A,,7.091901987,6.833153348,8,,2,
Global Vendors,Price to Value,6,Workday Adapt. Plan.,,7.091901987,6.699784017,11,,2,
Global Vendors,Recommendation,7,Anaplan,,6.412149865,9.316961158,2,,2,
Global Vendors,Recommendation,7,Board,,6.412149865,6.426452296,8,,2,
Global Vendors,Recommendation,7,CCH Tagetik,,6.412149865,7.446952596,5,,2,
Global Vendors,Recommendation,7,IBM Plan. Analytics,,6.412149865,6.390519187,9,,2,
Global Vendors,Recommendation,7,Jedox,,6.412149865,5.890965405,10,,2,
Global Vendors,Recommendation,7,LucaNet,,6.412149865,6.943889068,6,,2,
Global Vendors,Recommendation,7,OneStream,,6.412149865,10,1,,2,
Global Vendors,Recommendation,7,Oracle Cloud EPM,,6.412149865,6.883521445,7,,2,
Global Vendors,Recommendation,7,Prophix,,6.412149865,7.568381723,4,,2,
Global Vendors,Recommendation,7,SAP Analytics Cloud,,6.412149865,3.541350298,12,,2,
Global Vendors,Recommendation,7,SAP BPC,,6.412149865,1,13,,2,
Global Vendors,Recommendation,7,Unit4 FP&A,,6.412149865,3.661399549,11,,2,
Global Vendors,Recommendation,7,Workday Adapt. Plan.,,6.412149865,8.287555523,3,,2,
Global Vendors,Vendor Support,8,Anaplan,,5.703968165,7.799831791,3,,2,
Global Vendors,Vendor Support,8,Board,,5.703968165,7.294176207,6,,2,
Global Vendors,Vendor Support,8,CCH Tagetik,,5.703968165,7.422764228,5,,2,
Global Vendors,Vendor Support,8,IBM Plan. Analytics,,5.703968165,4.314855876,9,,2,
Global Vendors,Vendor Support,8,Jedox,,5.703968165,5.430894309,7,,2,
Global Vendors,Vendor Support,8,LucaNet,,5.703968165,9.292682927,1,,2,
Global Vendors,Vendor Support,8,OneStream,,5.703968165,9.084185681,2,,2,
Global Vendors,Vendor Support,8,Oracle Cloud EPM,,5.703968165,4.292682927,10,,2,
Global Vendors,Vendor Support,8,Prophix,,5.703968165,7.480836237,4,,2,
Global Vendors,Vendor Support,8,SAP Analytics Cloud,,5.703968165,2.780487805,12,,2,
Global Vendors,Vendor Support,8,SAP BPC,,5.703968165,1,13,,2,
Global Vendors,Vendor Support,8,Unit4 FP&A,,5.703968165,3.56097561,11,,2,
Global Vendors,Vendor Support,8,Workday Adapt. Plan.,,5.703968165,4.397212544,8,,2,
Global Vendors,Implementer Support,9,Anaplan,,6.546220454,7.082240763,7,,2,
Global Vendors,Implementer Support,9,Board,,6.546220454,6.075381026,11,,2,
Global Vendors,Implementer Support,9,CCH Tagetik,,6.546220454,8.059169079,3,,2,
Global Vendors,Implementer Support,9,IBM Plan. Analytics,,6.546220454,7.421959706,5,,2,
Global Vendors,Implementer Support,9,Jedox,,6.546220454,7.145365362,6,,2,
Global Vendors,Implementer Support,9,LucaNet,,6.546220454,8.401668653,1,,2,
Global Vendors,Implementer Support,9,OneStream,,6.546220454,8.346183881,2,,2,
Global Vendors,Implementer Support,9,Oracle Cloud EPM,,6.546220454,6.24135876,10,,2,
Global Vendors,Implementer Support,9,Prophix,,6.546220454,6.330005959,8,,2,
Global Vendors,Implementer Support,9,SAP Analytics Cloud,,6.546220454,5.206538396,12,,2,
Global Vendors,Implementer Support,9,SAP BPC,,6.546220454,1,13,,2,
Global Vendors,Implementer Support,9,Unit4 FP&A,,6.546220454,7.460988356,4,,2,
Global Vendors,Implementer Support,9,Workday Adapt. Plan.,,6.546220454,6.330005959,9,,2,
Global Vendors,Product Satisfaction,10,Anaplan,,7.511495767,8.913897484,2,,2,
Global Vendors,Product Satisfaction,10,Board,,7.511495767,8.158347908,5,,2,
Global Vendors,Product Satisfaction,10,CCH Tagetik,,7.511495767,8.882416252,3,,2,
Global Vendors,Product Satisfaction,10,IBM Plan. Analytics,,7.511495767,7.465760796,11,,2,
Global Vendors,Product Satisfaction,10,Jedox,,7.511495767,8.395555333,4,,2,
Global Vendors,Product Satisfaction,10,LucaNet,,7.511495767,7.596292735,10,,2,
Global Vendors,Product Satisfaction,10,OneStream,,7.511495767,9.66944706,1,,2,
Global Vendors,Product Satisfaction,10,Oracle Cloud EPM,,7.511495767,7.969460514,8,,2,
Global Vendors,Product Satisfaction,10,Prophix,,7.511495767,7.715439536,9,,2,
Global Vendors,Product Satisfaction,10,SAP Analytics Cloud,,7.511495767,5.719983367,12,,2,
Global Vendors,Product Satisfaction,10,SAP BPC,,7.511495767,1,13,,2,
Global Vendors,Product Satisfaction,10,Unit4 FP&A,,7.511495767,8.016682362,7,,2,
Global Vendors,Product Satisfaction,10,Workday Adapt. Plan.,,7.511495767,8.146161624,6,,2,
Global Vendors,Sales Experience,11,Anaplan,,4.746366033,5.723880842,7,,2,
Global Vendors,Sales Experience,11,Board,,4.746366033,4.632959825,8,,2,
Global Vendors,Sales Experience,11,CCH Tagetik,,4.746366033,6.794861984,4,,2,
Global Vendors,Sales Experience,11,IBM Plan. Analytics,,4.746366033,2.188794753,10,,2,
Global Vendors,Sales Experience,11,Jedox,,4.746366033,7.046209347,3,,2,
Global Vendors,Sales Experience,11,LucaNet,,4.746366033,7.98627852,2,,2,
Global Vendors,Sales Experience,11,OneStream,,4.746366033,6.089095381,5,,2,
Global Vendors,Sales Experience,11,Oracle Cloud EPM,,4.746366033,2.740377152,9,,2,
Global Vendors,Sales Experience,11,Prophix,,4.746366033,8.902978956,1,,2,
Global Vendors,Sales Experience,11,SAP Analytics Cloud,,4.746366033,1,13,,2,
Global Vendors,Sales Experience,11,SAP BPC,,4.746366033,1.066958185,12,,2,
Global Vendors,Sales Experience,11,Unit4 FP&A,,4.746366033,1.45110686,11,,2,
Global Vendors,Sales Experience,11,Workday Adapt. Plan.,,4.746366033,6.079256627,6,,2,
Global Vendors,Functionality,12,Anaplan,,5.858452896,4.104188606,12,,1,
Global Vendors,Functionality,12,Board,,5.858452896,5.811486648,7,,1,
Global Vendors,Functionality,12,CCH Tagetik,,5.858452896,7.79859142,2,,1,
Global Vendors,Functionality,12,IBM Plan. Analytics,,5.858452896,5.607151674,8,,1,
Global Vendors,Functionality,12,Jedox,,5.858452896,6.733582049,5,,1,
Global Vendors,Functionality,12,LucaNet,,5.858452896,6.85200903,4,,1,
Global Vendors,Functionality,12,OneStream,,5.858452896,8.048302947,1,,1,
Global Vendors,Functionality,12,Oracle Cloud EPM,,5.858452896,6.56707677,6,,1,
Global Vendors,Functionality,12,Prophix,,5.858452896,7.777550822,3,,1,
Global Vendors,Functionality,12,SAP Analytics Cloud,,5.858452896,4.443726506,11,,1,
Global Vendors,Functionality,12,SAP BPC,,5.858452896,2.183479422,13,,1,
Global Vendors,Functionality,12,Unit4 FP&A,,5.858452896,5.068219467,10,,1,
Global Vendors,Functionality,12,Workday Adapt. Plan.,,5.858452896,5.164522289,9,,1,
Global Vendors,Predefined Connectors,13,Anaplan,,5.137374176,1.172843906,12,,2,
Global Vendors,Predefined Connectors,13,Board,,5.137374176,3.963867514,10,,2,
Global Vendors,Predefined Connectors,13,CCH Tagetik,,5.137374176,5.188012295,7,,2,
Global Vendors,Predefined Connectors,13,IBM Plan. Analytics,,5.137374176,4.184421136,9,,2,
Global Vendors,Predefined Connectors,13,Jedox,,5.137374176,7.192522991,4,,2,
Global Vendors,Predefined Connectors,13,LucaNet,,5.137374176,8.037020357,2,,2,
Global Vendors,Predefined Connectors,13,OneStream,,5.137374176,1,13,,2,
Global Vendors,Predefined Connectors,13,Oracle Cloud EPM,,5.137374176,4.431115239,8,,2,
Global Vendors,Predefined Connectors,13,Prophix,,5.137374176,5.858853872,6,,2,
Global Vendors,Predefined Connectors,13,SAP Analytics Cloud,,5.137374176,9.683401639,1,,2,
Global Vendors,Predefined Connectors,13,SAP BPC,,5.137374176,7.375341044,3,,2,
Global Vendors,Predefined Connectors,13,Unit4 FP&A,,5.137374176,6.87196156,5,,2,
Global Vendors,Predefined Connectors,13,Workday Adapt. Plan.,,5.137374176,1.826502732,11,,2,
Global Vendors,Data Integration,14,Anaplan,,5.384890078,4.712774614,8,,2,
Global Vendors,Data Integration,14,Board,,5.384890078,5.61716843,5,,2,
Global Vendors,Data Integration,14,CCH Tagetik,,5.384890078,9.837672905,1,,2,
Global Vendors,Data Integration,14,IBM Plan. Analytics,,5.384890078,4.402696734,9,,2,
Global Vendors,Data Integration,14,Jedox,,5.384890078,7.968592352,4,,2,
Global Vendors,Data Integration,14,LucaNet,,5.384890078,8.425549227,2,,2,
Global Vendors,Data Integration,14,OneStream,,5.384890078,8.213653902,3,,2,
Global Vendors,Data Integration,14,Oracle Cloud EPM,,5.384890078,5.07453214,7,,2,
Global Vendors,Data Integration,14,Prophix,,5.384890078,5.100371963,6,,2,
Global Vendors,Data Integration,14,SAP Analytics Cloud,,5.384890078,1.999593165,12,,2,
Global Vendors,Data Integration,14,SAP BPC,,5.384890078,1,13,,2,
Global Vendors,Data Integration,14,Unit4 FP&A,,5.384890078,4.33854269,10,,2,
Global Vendors,Data Integration,14,Workday Adapt. Plan.,,5.384890078,3.312422898,11,,2,
Global Vendors,Planning Content,15,Anaplan,,4.586214215,2.656463248,8,,2,
Global Vendors,Planning Content,15,Board,,4.586214215,1,13,,2,
Global Vendors,Planning Content,15,CCH Tagetik,,4.586214215,5.807174888,5,,2,
Global Vendors,Planning Content,15,IBM Plan. Analytics,,4.586214215,2.040358744,10,,2,
Global Vendors,Planning Content,15,Jedox,,4.586214215,5.285364859,6,,2,
Global Vendors,Planning Content,15,LucaNet,,4.586214215,8.841127482,2,,2,
Global Vendors,Planning Content,15,OneStream,,4.586214215,9.76716109,1,,2,
Global Vendors,Planning Content,15,Oracle Cloud EPM,,4.586214215,7.457399103,4,,2,
Global Vendors,Planning Content,15,Prophix,,4.586214215,8.276992066,3,,2,
Global Vendors,Planning Content,15,SAP Analytics Cloud,,4.586214215,2.937219731,7,,2,
Global Vendors,Planning Content,15,SAP BPC,,4.586214215,1.80281178,11,,2,
Global Vendors,Planning Content,15,Unit4 FP&A,,4.586214215,1.092248559,12,,2,
Global Vendors,Planning Content,15,Workday Adapt. Plan.,,4.586214215,2.656463248,8,,2,
Global Vendors,Planning Functionality,16,Anaplan,,7.039767779,7.889655172,8,,2,
Global Vendors,Planning Functionality,16,Board,,7.039767779,8.485517241,5,,2,
Global Vendors,Planning Functionality,16,CCH Tagetik,,7.039767779,9.068965517,3,,2,
Global Vendors,Planning Functionality,16,IBM Plan. Analytics,,7.039767779,9.534482759,2,,2,
Global Vendors,Planning Functionality,16,Jedox,,7.039767779,8.98957498,4,,2,
Global Vendors,Planning Functionality,16,LucaNet,,7.039767779,4.325123153,11,,2,
Global Vendors,Planning Functionality,16,OneStream,,7.039767779,6.772413793,10,,2,
Global Vendors,Planning Functionality,16,Oracle Cloud EPM,,7.039767779,8.262068966,7,,2,
Global Vendors,Planning Functionality,16,Prophix,,7.039767779,9.571938169,1,,2,
Global Vendors,Planning Functionality,16,SAP Analytics Cloud,,7.039767779,1,13,,2,
Global Vendors,Planning Functionality,16,SAP BPC,,7.039767779,1.837931034,12,,2,
Global Vendors,Planning Functionality,16,Unit4 FP&A,,7.039767779,7.517241379,9,,2,
Global Vendors,Planning Functionality,16,Workday Adapt. Plan.,,7.039767779,8.262068966,6,,2,
Global Vendors,Workflow,17,Anaplan,,5.074429576,1.228146853,12,,2,
Global Vendors,Workflow,17,Board,,5.074429576,4.692795577,7,,2,
Global Vendors,Workflow,17,CCH Tagetik,,5.074429576,9.857466063,2,,2,
Global Vendors,Workflow,17,IBM Plan. Analytics,,5.074429576,3.487536657,10,,2,
Global Vendors,Workflow,17,Jedox,,5.074429576,4.523601399,8,,2,
Global Vendors,Workflow,17,LucaNet,,5.074429576,5.453426573,5,,2,
Global Vendors,Workflow,17,OneStream,,5.074429576,10,1,,2,
Global Vendors,Workflow,17,Oracle Cloud EPM,,5.074429576,5.594405594,4,,2,
Global Vendors,Workflow,17,Prophix,,5.074429576,8.368298368,3,,2,
Global Vendors,Workflow,17,SAP Analytics Cloud,,5.074429576,4.018558365,9,,2,
Global Vendors,Workflow,17,SAP BPC,,5.074429576,1,13,,2,
Global Vendors,Workflow,17,Unit4 FP&A,,5.074429576,4.878496503,6,,2,
Global Vendors,Workflow,17,Workday Adapt. Plan.,,5.074429576,2.864852539,11,,2,
Global Vendors,Forecasting,18,Anaplan,,6.790826164,4.556680731,11,,2,
Global Vendors,Forecasting,18,Board,,6.790826164,7.013423609,7,,2,
Global Vendors,Forecasting,18,CCH Tagetik,,6.790826164,8.431768069,4,,2,
Global Vendors,Forecasting,18,IBM Plan. Analytics,,6.790826164,6.55972382,8,,2,
Global Vendors,Forecasting,18,Jedox,,6.790826164,7.737487829,6,,2,
Global Vendors,Forecasting,18,LucaNet,,6.790826164,6.506329114,9,,2,
Global Vendors,Forecasting,18,OneStream,,6.790826164,10,1,,2,
Global Vendors,Forecasting,18,Oracle Cloud EPM,,6.790826164,9.156962025,2,,2,
Global Vendors,Forecasting,18,Prophix,,6.790826164,8.685262206,3,,2,
Global Vendors,Forecasting,18,SAP Analytics Cloud,,6.790826164,5.802939976,10,,2,
Global Vendors,Forecasting,18,SAP BPC,,6.790826164,1,13,,2,
Global Vendors,Forecasting,18,Unit4 FP&A,,6.790826164,4.435949367,12,,2,
Global Vendors,Forecasting,18,Workday Adapt. Plan.,,6.790826164,8.394213382,5,,2,
Global Vendors,Simulation,19,Anaplan,,5.713211722,4.965362673,10,,2,
Global Vendors,Simulation,19,Board,,5.713211722,5.777223998,7,,2,
Global Vendors,Simulation,19,CCH Tagetik,,5.713211722,7.167186578,4,,2,
Global Vendors,Simulation,19,IBM Plan. Analytics,,5.713211722,5.5755272,9,,2,
Global Vendors,Simulation,19,Jedox,,5.713211722,5.862469438,6,,2,
Global Vendors,Simulation,19,LucaNet,,5.713211722,4.725494554,11,,2,
Global Vendors,Simulation,19,OneStream,,5.713211722,7.377750611,2,,2,
Global Vendors,Simulation,19,Oracle Cloud EPM,,5.713211722,8.030139176,1,,2,
Global Vendors,Simulation,19,Prophix,,5.713211722,7.259753375,3,,2,
Global Vendors,Simulation,19,SAP Analytics Cloud,,5.713211722,5.681540342,8,,2,
Global Vendors,Simulation,19,SAP BPC,,5.713211722,1,13,,2,
Global Vendors,Simulation,19,Unit4 FP&A,,5.713211722,4.500977995,12,,2,
Global Vendors,Simulation,19,Workday Adapt. Plan.,,5.713211722,6.348326448,5,,2,
Global Vendors,Reporting/Analysis,20,Anaplan,,7.299382372,7.31667251,9,,2,
Global Vendors,Reporting/Analysis,20,Board,,7.299382372,10,1,,2,
Global Vendors,Reporting/Analysis,20,CCH Tagetik,,7.299382372,5.194489997,12,,2,
Global Vendors,Reporting/Analysis,20,IBM Plan. Analytics,,7.299382372,8.106384929,6,,2,
Global Vendors,Reporting/Analysis,20,Jedox,,7.299382372,7.679157101,8,,2,
Global Vendors,Reporting/Analysis,20,LucaNet,,7.299382372,6.111905543,10,,2,
Global Vendors,Reporting/Analysis,20,OneStream,,7.299382372,9.30374713,3,,2,
Global Vendors,Reporting/Analysis,20,Oracle Cloud EPM,,7.299382372,5.655834021,11,,2,
Global Vendors,Reporting/Analysis,20,Prophix,,7.299382372,9.877131847,2,,2,
Global Vendors,Reporting/Analysis,20,SAP Analytics Cloud,,7.299382372,7.870285339,7,,2,
Global Vendors,Reporting/Analysis,20,SAP BPC,,7.299382372,1,13,,2,
Global Vendors,Reporting/Analysis,20,Unit4 FP&A,,7.299382372,8.388181212,5,,2,
Global Vendors,Reporting/Analysis,20,Workday Adapt. Plan.,,7.299382372,8.388181212,4,,2,
Global Vendors,Financial Consolidation,21,Anaplan,,5.699979981,2.439097744,12,,2,
Global Vendors,Financial Consolidation,21,Board,,5.699979981,5.753383459,6,,2,
Global Vendors,Financial Consolidation,21,CCH Tagetik,,5.699979981,9.634586466,2,,2,
Global Vendors,Financial Consolidation,21,IBM Plan. Analytics,,5.699979981,6.573233083,5,,2,
Global Vendors,Financial Consolidation,21,Jedox,,5.699979981,5.363467492,8,,2,
Global Vendors,Financial Consolidation,21,LucaNet,,5.699979981,9.242105263,3,,2,
Global Vendors,Financial Consolidation,21,OneStream,,5.699979981,10,1,,2,
Global Vendors,Financial Consolidation,21,Oracle Cloud EPM,,5.699979981,5.441234666,7,,2,
Global Vendors,Financial Consolidation,21,Prophix,,5.699979981,6.999355532,4,,2,
Global Vendors,Financial Consolidation,21,SAP Analytics Cloud,,5.699979981,1,13,,2,
Global Vendors,Financial Consolidation,21,SAP BPC,,5.699979981,3.635230934,10,,2,
Global Vendors,Financial Consolidation,21,Unit4 FP&A,,5.699979981,3.59037594,11,,2,
Global Vendors,Financial Consolidation,21,Workday Adapt. Plan.,,5.699979981,4.427669173,9,,2,
Global Vendors,User Experience,22,Anaplan,,6.734249823,8.038831036,3,,1,
Global Vendors,User Experience,22,Board,,6.734249823,7.801536689,5,,1,
Global Vendors,User Experience,22,CCH Tagetik,,6.734249823,8.220303485,2,,1,
Global Vendors,User Experience,22,IBM Plan. Analytics,,6.734249823,7.092726353,7,,1,
Global Vendors,User Experience,22,Jedox,,6.734249823,7.494126586,6,,1,
Global Vendors,User Experience,22,LucaNet,,6.734249823,7.812997825,4,,1,
Global Vendors,User Experience,22,OneStream,,6.734249823,8.934037772,1,,1,
Global Vendors,User Experience,22,Oracle Cloud EPM,,6.734249823,6.927493857,8,,1,
Global Vendors,User Experience,22,Prophix,,6.734249823,6.918131838,9,,1,
Global Vendors,User Experience,22,SAP Analytics Cloud,,6.734249823,4.652911975,12,,1,
Global Vendors,User Experience,22,SAP BPC,,6.734249823,1,13,,1,
Global Vendors,User Experience,22,Unit4 FP&A,,6.734249823,6.735993037,10,,1,
Global Vendors,User Experience,22,Workday Adapt. Plan.,,6.734249823,5.91615725,11,,1,
Global Vendors,Self-Service,23,Anaplan,,6.998300984,9.00449626,2,,2,
Global Vendors,Self-Service,23,Board,,6.998300984,10,1,,2,
Global Vendors,Self-Service,23,CCH Tagetik,,6.998300984,7.185111868,9,,2,
Global Vendors,Self-Service,23,IBM Plan. Analytics,,6.998300984,7.768407284,5,,2,
Global Vendors,Self-Service,23,Jedox,,6.998300984,8.122375644,4,,2,
Global Vendors,Self-Service,23,LucaNet,,6.998300984,6.100460242,10,,2,
Global Vendors,Self-Service,23,OneStream,,6.998300984,7.414426586,8,,2,
Global Vendors,Self-Service,23,Oracle Cloud EPM,,6.998300984,7.668214083,7,,2,
Global Vendors,Self-Service,23,Prophix,,6.998300984,7.721286742,6,,2,
Global Vendors,Self-Service,23,SAP Analytics Cloud,,6.998300984,4.650055872,12,,2,
Global Vendors,Self-Service,23,SAP BPC,,6.998300984,1,13,,2,
Global Vendors,Self-Service,23,Unit4 FP&A,,6.998300984,8.885909286,3,,2,
Global Vendors,Self-Service,23,Workday Adapt. Plan.,,6.998300984,5.457168929,11,,2,
Global Vendors,Ease of Use,24,Anaplan,,7.439412637,8.225866249,6,,2,
Global Vendors,Ease of Use,24,Board,,7.439412637,8.044888035,7,,2,
Global Vendors,Ease of Use,24,CCH Tagetik,,7.439412637,9.002798792,1,,2,
Global Vendors,Ease of Use,24,IBM Plan. Analytics,,7.439412637,6.991184281,11,,2,
Global Vendors,Ease of Use,24,Jedox,,7.439412637,8.864554878,2,,2,
Global Vendors,Ease of Use,24,LucaNet,,7.439412637,8.602570297,3,,2,
Global Vendors,Ease of Use,24,OneStream,,7.439412637,8.519374099,4,,2,
Global Vendors,Ease of Use,24,Oracle Cloud EPM,,7.439412637,7.794586164,9,,2,
Global Vendors,Ease of Use,24,Prophix,,7.439412637,8.302700764,5,,2,
Global Vendors,Ease of Use,24,SAP Analytics Cloud,,7.439412637,6.512704404,12,,2,
Global Vendors,Ease of Use,24,SAP BPC,,7.439412637,1,13,,2,
Global Vendors,Ease of Use,24,Unit4 FP&A,,7.439412637,7.834298349,8,,2,
Global Vendors,Ease of Use,24,Workday Adapt. Plan.,,7.439412637,7.016837968,10,,2,
Global Vendors,Flexibility,25,Anaplan,,7.043785496,7.724122973,6,,2,
Global Vendors,Flexibility,25,Board,,7.043785496,8.722011777,4,,2,
Global Vendors,Flexibility,25,CCH Tagetik,,7.043785496,8.734861634,2,,2,
Global Vendors,Flexibility,25,IBM Plan. Analytics,,7.043785496,6.470284708,9,,2,
Global Vendors,Flexibility,25,Jedox,,7.043785496,8.663281713,5,,2,
Global Vendors,Flexibility,25,LucaNet,,7.043785496,6.136269763,11,,2,
Global Vendors,Flexibility,25,OneStream,,7.043785496,10,1,,2,
Global Vendors,Flexibility,25,Oracle Cloud EPM,,7.043785496,6.430937026,10,,2,
Global Vendors,Flexibility,25,Prophix,,7.043785496,7.701403153,7,,2,
Global Vendors,Flexibility,25,SAP Analytics Cloud,,7.043785496,3.958318824,12,,2,
Global Vendors,Flexibility,25,SAP BPC,,7.043785496,1,13,,2,
Global Vendors,Flexibility,25,Unit4 FP&A,,7.043785496,8.725661707,3,,2,
Global Vendors,Flexibility,25,Workday Adapt. Plan.,,7.043785496,7.302058168,8,,2,
Global Vendors,Performance Satisfaction,26,Anaplan,,5.080176514,7.7475077,4,,2,
Global Vendors,Performance Satisfaction,26,Board,,5.080176514,4.956565384,7,,2,
Global Vendors,Performance Satisfaction,26,CCH Tagetik,,5.080176514,6.792319111,5,,2,
Global Vendors,Performance Satisfaction,26,IBM Plan. Analytics,,5.080176514,7.840861463,3,,2,
